image,label
dataset/rime/5041.jpg,rime
dataset/fogsmog/4143.jpg,fogsmog
dataset/sandstorm/3078.jpg,sandstorm
dataset/glaze/6564.jpg,glaze
dataset/rainbow/0816.jpg,rainbow
dataset/snow/1445.jpg,snow
dataset/dew/2229.jpg,dew
dataset/frost/3824.jpg,frost
dataset/rain/1541.jpg,rain
dataset/rime/5716.jpg,rime
dataset/hail/0372.jpg,hail
dataset/glaze/6612.jpg,glaze
dataset/snow/0871.jpg,snow
dataset/snow/1220.jpg,snow
dataset/fogsmog/4663.jpg,fogsmog
dataset/hail/0234.jpg,hail
dataset/rain/1530.jpg,rain
dataset/rime/5320.jpg,rime
dataset/frost/3823.jpg,frost
dataset/glaze/6455.jpg,glaze
dataset/rime/5482.jpg,rime
dataset/snow/1290.jpg,snow
dataset/hail/0031.jpg,hail
dataset/glaze/6257.jpg,glaze
dataset/dew/2488.jpg,dew
dataset/fogsmog/4712.jpg,fogsmog
dataset/hail/0411.jpg,hail
dataset/lightning/1989.jpg,lightning
dataset/frost/3949.jpg,frost
dataset/snow/1094.jpg,snow
dataset/frost/3942.jpg,frost
dataset/snow/1337.jpg,snow
dataset/sandstorm/3360.jpg,sandstorm
dataset/snow/1344.jpg,snow
dataset/sandstorm/3028.jpg,sandstorm
dataset/sandstorm/3010.jpg,sandstorm
dataset/hail/0360.jpg,hail
dataset/lightning/1849.jpg,lightning
dataset/glaze/6393.jpg,glaze
dataset/hail/0516.jpg,hail
dataset/dew/2389.jpg,dew
dataset/rime/5201.jpg,rime
dataset/sandstorm/3328.jpg,sandstorm
dataset/rain/1447.jpg,rain
dataset/rime/5074.jpg,rime
dataset/rain/1168.jpg,rain
dataset/fogsmog/4755.jpg,fogsmog
dataset/hail/0219.jpg,hail
dataset/fogsmog/4886.jpg,fogsmog
dataset/snow/0969.jpg,snow
dataset/rime/5458.jpg,rime
dataset/rime/5296.jpg,rime
dataset/rime/5948.jpg,rime
dataset/frost/3830.jpg,frost
dataset/hail/0373.jpg,hail
dataset/glaze/6282.jpg,glaze
dataset/rime/5298.jpg,rime
dataset/dew/2566.jpg,dew
dataset/fogsmog/4079.jpg,fogsmog
dataset/snow/1126.jpg,snow
dataset/rain/1803.jpg,rain
dataset/fogsmog/4085.jpg,fogsmog
dataset/glaze/6556.jpg,glaze
dataset/snow/1389.jpg,snow
dataset/snow/1328.jpg,snow
dataset/rime/5737.jpg,rime
dataset/fogsmog/4434.jpg,fogsmog
dataset/rainbow/0770.jpg,rainbow
dataset/dew/2850.jpg,dew
dataset/dew/2297.jpg,dew
dataset/hail/0504.jpg,hail
dataset/rime/5538.jpg,rime
dataset/rime/5821.jpg,rime
dataset/sandstorm/3281.jpg,sandstorm
dataset/dew/2600.jpg,dew
dataset/frost/3967.jpg,frost
dataset/sandstorm/3114.jpg,sandstorm
dataset/snow/1374.jpg,snow
dataset/snow/1319.jpg,snow
dataset/glaze/6457.jpg,glaze
dataset/rain/1729.jpg,rain
dataset/lightning/1869.jpg,lightning
dataset/sandstorm/3597.jpg,sandstorm
dataset/fogsmog/4104.jpg,fogsmog
dataset/dew/2436.jpg,dew
dataset/hail/0447.jpg,hail
dataset/sandstorm/3116.jpg,sandstorm
dataset/rain/1157.jpg,rain
dataset/rain/1488.jpg,rain
dataset/lightning/1956.jpg,lightning
dataset/snow/1198.jpg,snow
dataset/frost/4041.jpg,frost
dataset/snow/1181.jpg,snow
dataset/rime/5409.jpg,rime
dataset/snow/1417.jpg,snow
dataset/hail/0054.jpg,hail
dataset/fogsmog/4090.jpg,fogsmog
dataset/hail/0291.jpg,hail
dataset/rain/1655.jpg,rain
dataset/rime/5885.jpg,rime
dataset/rain/1568.jpg,rain
dataset/hail/0476.jpg,hail
dataset/rime/5789.jpg,rime
dataset/glaze/6433.jpg,glaze
dataset/fogsmog/4895.jpg,fogsmog
dataset/rain/1372.jpg,rain
dataset/rain/1458.jpg,rain
dataset/lightning/2011.jpg,lightning
dataset/sandstorm/3274.jpg,sandstorm
dataset/dew/2625.jpg,dew
dataset/fogsmog/4789.jpg,fogsmog
dataset/rime/5068.jpg,rime
dataset/fogsmog/4860.jpg,fogsmog
dataset/fogsmog/4172.jpg,fogsmog
dataset/frost/3856.jpg,frost
dataset/sandstorm/3039.jpg,sandstorm
dataset/rime/5382.jpg,rime
dataset/hail/0538.jpg,hail
dataset/rain/1635.jpg,rain
dataset/rime/5052.jpg,rime
dataset/snow/0930.jpg,snow
dataset/hail/0431.jpg,hail
dataset/rainbow/0755.jpg,rainbow
dataset/fogsmog/4288.jpg,fogsmog
dataset/rime/5624.jpg,rime
dataset/frost/3670.jpg,frost
dataset/hail/0399.jpg,hail
dataset/frost/3952.jpg,frost
dataset/dew/2804.jpg,dew
dataset/rain/1484.jpg,rain
dataset/snow/0912.jpg,snow
dataset/rime/5275.jpg,rime
dataset/sandstorm/3592.jpg,sandstorm
dataset/frost/4023.jpg,frost
dataset/hail/0430.jpg,hail
dataset/rime/5657.jpg,rime
dataset/dew/2590.jpg,dew
dataset/hail/0337.jpg,hail
dataset/rain/113.jpg,rain
dataset/snow/1212.jpg,snow
dataset/glaze/6562.jpg,glaze
dataset/frost/3851.jpg,frost
dataset/glaze/6483.jpg,glaze
dataset/snow/1219.jpg,snow
dataset/dew/2676.jpg,dew
dataset/fogsmog/4221.jpg,fogsmog
dataset/dew/2282.jpg,dew
dataset/rain/1454.jpg,rain
dataset/rime/5559.jpg,rime
dataset/lightning/1867.jpg,lightning
dataset/sandstorm/3070.jpg,sandstorm
dataset/sandstorm/3515.jpg,sandstorm
dataset/sandstorm/3542.jpg,sandstorm
dataset/hail/0176.jpg,hail
dataset/sandstorm/3142.jpg,sandstorm
dataset/glaze/6311.jpg,glaze
dataset/snow/0956.jpg,snow
dataset/hail/0445.jpg,hail
dataset/lightning/1912.jpg,lightning
dataset/sandstorm/3564.jpg,sandstorm
dataset/sandstorm/3549.jpg,sandstorm
dataset/hail/0256.jpg,hail
dataset/rime/5164.jpg,rime
dataset/glaze/6709.jpg,glaze
dataset/rime/5537.jpg,rime
dataset/rime/5419.jpg,rime
dataset/sandstorm/3344.jpg,sandstorm
dataset/rainbow/0621.jpg,rainbow
dataset/glaze/6298.jpg,glaze
dataset/frost/3671.jpg,frost
dataset/hail/0295.jpg,hail
dataset/hail/0529.jpg,hail
dataset/hail/0362.jpg,hail
dataset/sandstorm/3389.jpg,sandstorm
dataset/dew/2213.jpg,dew
dataset/fogsmog/4642.jpg,fogsmog
dataset/lightning/2016.jpg,lightning
dataset/dew/2427.jpg,dew
dataset/snow/0869.jpg,snow
dataset/rainbow/0725.jpg,rainbow
dataset/lightning/1993.jpg,lightning
dataset/rime/5565.jpg,rime
dataset/rime/5632.jpg,rime
dataset/hail/0210.jpg,hail
dataset/snow/1016.jpg,snow
dataset/snow/1191.jpg,snow
dataset/fogsmog/4753.jpg,fogsmog
dataset/sandstorm/2913.jpg,sandstorm
dataset/rime/5435.jpg,rime
dataset/rainbow/0620.jpg,rainbow
dataset/fogsmog/4898.jpg,fogsmog
dataset/glaze/6423.jpg,glaze
dataset/frost/4031.jpg,frost
dataset/rime/5982.jpg,rime
dataset/rime/5025.jpg,rime
dataset/frost/4012.jpg,frost
dataset/hail/0371.jpg,hail
dataset/fogsmog/4632.jpg,fogsmog
dataset/snow/1163.jpg,snow
dataset/glaze/6447.jpg,glaze
dataset/glaze/6313.jpg,glaze
dataset/glaze/6690.jpg,glaze
dataset/fogsmog/4184.jpg,fogsmog
dataset/frost/4019.jpg,frost
dataset/dew/2493.jpg,dew
dataset/hail/0375.jpg,hail
dataset/sandstorm/3095.jpg,sandstorm
dataset/rime/5220.jpg,rime
dataset/fogsmog/4437.jpg,fogsmog
dataset/snow/1030.jpg,snow
dataset/fogsmog/4203.jpg,fogsmog
dataset/rime/5380.jpg,rime
dataset/dew/2830.jpg,dew
dataset/rime/5567.jpg,rime
dataset/snow/0870.jpg,snow
dataset/dew/2715.jpg,dew
dataset/dew/2226.jpg,dew
dataset/rain/1631.jpg,rain
dataset/lightning/2062.jpg,lightning
dataset/rime/5629.jpg,rime
dataset/frost/3650.jpg,frost
dataset/rime/5129.jpg,rime
dataset/rain/1440.jpg,rain
dataset/glaze/6119.jpg,glaze
dataset/fogsmog/4563.jpg,fogsmog
dataset/rime/5650.jpg,rime
dataset/rain/1607.jpg,rain
dataset/fogsmog/4196.jpg,fogsmog
dataset/fogsmog/4714.jpg,fogsmog
dataset/frost/3884.jpg,frost
dataset/sandstorm/3388.jpg,sandstorm
dataset/glaze/6432.jpg,glaze
dataset/glaze/6192.jpg,glaze
dataset/hail/0159.jpg,hail
dataset/dew/2865.jpg,dew
dataset/sandstorm/2926.jpg,sandstorm
dataset/rainbow/0678.jpg,rainbow
dataset/rime/5082.jpg,rime
dataset/hail/0262.jpg,hail
dataset/rime/4959.jpg,rime
dataset/sandstorm/3497.jpg,sandstorm
dataset/fogsmog/4375.jpg,fogsmog
dataset/rainbow/0689.jpg,rainbow
dataset/snow/1372.jpg,snow
dataset/dew/2254.jpg,dew
dataset/hail/0583.jpg,hail
dataset/frost/3854.jpg,frost
dataset/rime/5980.jpg,rime
dataset/snow/1382.jpg,snow
dataset/rime/5500.jpg,rime
dataset/dew/2316.jpg,dew
dataset/rainbow/0776.jpg,rainbow
dataset/fogsmog/4430.jpg,fogsmog
dataset/sandstorm/3326.jpg,sandstorm
dataset/dew/2624.jpg,dew
dataset/rime/5851.jpg,rime
dataset/rime/4975.jpg,rime
dataset/rain/1762.jpg,rain
dataset/rainbow/0628.jpg,rainbow
dataset/glaze/6210.jpg,glaze
dataset/frost/4006.jpg,frost
dataset/rime/5167.jpg,rime
dataset/hail/0318.jpg,hail
dataset/rime/5523.jpg,rime
dataset/sandstorm/2972.jpg,sandstorm
dataset/dew/2459.jpg,dew
dataset/hail/0120.jpg,hail
dataset/glaze/6710.jpg,glaze
dataset/lightning/1832.jpg,lightning
dataset/rime/5058.jpg,rime
dataset/frost/3735.jpg,frost
dataset/sandstorm/2944.jpg,sandstorm
dataset/hail/0426.jpg,hail
dataset/rime/5438.jpg,rime
dataset/rime/6078.jpg,rime
dataset/lightning/1899.jpg,lightning
dataset/glaze/6106.jpg,glaze
dataset/rime/6059.jpg,rime
dataset/lightning/2170.jpg,lightning
dataset/snow/0865.jpg,snow
dataset/hail/0474.jpg,hail
dataset/snow/0928.jpg,snow
dataset/rime/5882.jpg,rime
dataset/dew/2668.jpg,dew
dataset/snow/0984.jpg,snow
dataset/dew/2360.jpg,dew
dataset/fogsmog/4338.jpg,fogsmog
dataset/frost/3963.jpg,frost
dataset/frost/3687.jpg,frost
dataset/rain/1399.jpg,rain
dataset/rainbow/0683.jpg,rainbow
dataset/rime/5403.jpg,rime
dataset/sandstorm/3059.jpg,sandstorm
dataset/fogsmog/4075.jpg,fogsmog
dataset/fogsmog/4119.jpg,fogsmog
dataset/rime/5726.jpg,rime
dataset/lightning/1908.jpg,lightning
dataset/dew/2878.jpg,dew
dataset/glaze/6624.jpg,glaze
dataset/rime/5965.jpg,rime
dataset/snow/1076.jpg,snow
dataset/rainbow/0694.jpg,rainbow
dataset/snow/1110.jpg,snow
dataset/dew/2515.jpg,dew
dataset/fogsmog/4532.jpg,fogsmog
dataset/fogsmog/4118.jpg,fogsmog
dataset/rainbow/0612.jpg,rainbow
dataset/rime/5548.jpg,rime
dataset/frost/3807.jpg,frost
dataset/hail/0100.jpg,hail
dataset/lightning/2206.jpg,lightning
dataset/fogsmog/4843.jpg,fogsmog
dataset/fogsmog/4912.jpg,fogsmog
dataset/fogsmog/4117.jpg,fogsmog
dataset/rain/1730.jpg,rain
dataset/rainbow/0700.jpg,rainbow
dataset/dew/2890.jpg,dew
dataset/hail/0107.jpg,hail
dataset/snow/1334.jpg,snow
dataset/glaze/6456.jpg,glaze
dataset/glaze/6287.jpg,glaze
dataset/snow/1230.jpg,snow
dataset/dew/2608.jpg,dew
dataset/rain/1051.jpg,rain
dataset/rain/1554.jpg,rain
dataset/fogsmog/4870.jpg,fogsmog
dataset/rime/5651.jpg,rime
dataset/glaze/6241.jpg,glaze
dataset/hail/0472.jpg,hail
dataset/sandstorm/3141.jpg,sandstorm
dataset/hail/0245.jpg,hail
dataset/glaze/6614.jpg,glaze
dataset/glaze/6694.jpg,glaze
dataset/sandstorm/3286.jpg,sandstorm
dataset/fogsmog/4432.jpg,fogsmog
dataset/frost/3612.jpg,frost
dataset/rime/5099.jpg,rime
dataset/dew/2569.jpg,dew
dataset/hail/0179.jpg,hail
dataset/snow/0950.jpg,snow
dataset/sandstorm/3002.jpg,sandstorm
dataset/rain/1695.jpg,rain
dataset/snow/1367.jpg,snow
dataset/glaze/6414.jpg,glaze
dataset/frost/3868.jpg,frost
dataset/fogsmog/4589.jpg,fogsmog
dataset/rime/5257.jpg,rime
dataset/hail/0017.jpg,hail
dataset/fogsmog/4774.jpg,fogsmog
dataset/snow/1275.jpg,snow
dataset/rain/1577.jpg,rain
dataset/hail/0174.jpg,hail
dataset/rime/5045.jpg,rime
dataset/frost/3675.jpg,frost
dataset/snow/1145.jpg,snow
dataset/rime/5968.jpg,rime
dataset/glaze/6563.jpg,glaze
dataset/fogsmog/4605.jpg,fogsmog
dataset/rime/5815.jpg,rime
dataset/rime/6081.jpg,rime
dataset/rime/5420.jpg,rime
dataset/dew/2654.jpg,dew
dataset/lightning/1896.jpg,lightning
dataset/rime/5662.jpg,rime
dataset/snow/0979.jpg,snow
dataset/fogsmog/4731.jpg,fogsmog
dataset/fogsmog/4256.jpg,fogsmog
dataset/rime/5405.jpg,rime
dataset/snow/1411.jpg,snow
dataset/glaze/6516.jpg,glaze
dataset/sandstorm/3106.jpg,sandstorm
dataset/lightning/1991.jpg,lightning
dataset/sandstorm/3551.jpg,sandstorm
dataset/hail/0080.jpg,hail
dataset/fogsmog/4685.jpg,fogsmog
dataset/fogsmog/4491.jpg,fogsmog
dataset/rainbow/0636.jpg,rainbow
dataset/sandstorm/3543.jpg,sandstorm
dataset/snow/1150.jpg,snow
dataset/glaze/6211.jpg,glaze
dataset/hail/0450.jpg,hail
dataset/lightning/2007.jpg,lightning
dataset/frost/3783.jpg,frost
dataset/glaze/6448.jpg,glaze
dataset/rime/5791.jpg,rime
dataset/lightning/2132.jpg,lightning
dataset/snow/1270.jpg,snow
dataset/dew/2760.jpg,dew
dataset/glaze/6622.jpg,glaze
dataset/rime/5915.jpg,rime
dataset/rain/132.jpg,rain
dataset/hail/0050.jpg,hail
dataset/rain/1822.jpg,rain
dataset/fogsmog/4612.jpg,fogsmog
dataset/snow/1257.jpg,snow
dataset/snow/1023.jpg,snow
dataset/rain/1394.jpg,rain
dataset/fogsmog/4867.jpg,fogsmog
dataset/rain/1233.jpg,rain
dataset/fogsmog/4263.jpg,fogsmog
dataset/dew/2726.jpg,dew
dataset/frost/3936.jpg,frost
dataset/rainbow/0613.jpg,rainbow
dataset/snow/0901.jpg,snow
dataset/hail/0214.jpg,hail
dataset/fogsmog/4260.jpg,fogsmog
dataset/rime/5161.jpg,rime
dataset/rime/5037.jpg,rime
dataset/dew/2370.jpg,dew
dataset/rime/5985.jpg,rime
dataset/sandstorm/2964.jpg,sandstorm
dataset/frost/3875.jpg,frost
dataset/fogsmog/4777.jpg,fogsmog
dataset/frost/3724.jpg,frost
dataset/rime/5572.jpg,rime
dataset/dew/2852.jpg,dew
dataset/rime/5444.jpg,rime
dataset/fogsmog/4093.jpg,fogsmog
dataset/glaze/6176.jpg,glaze
dataset/hail/0220.jpg,hail
dataset/glaze/6381.jpg,glaze
dataset/rime/5979.jpg,rime
dataset/rain/1253.jpg,rain
dataset/rain/1048.jpg,rain
dataset/lightning/1976.jpg,lightning
dataset/snow/1265.jpg,snow
dataset/glaze/6368.jpg,glaze
dataset/hail/0553.jpg,hail
dataset/fogsmog/4556.jpg,fogsmog
dataset/rain/1311.jpg,rain
dataset/dew/2674.jpg,dew
dataset/hail/0195.jpg,hail
dataset/sandstorm/3065.jpg,sandstorm
dataset/rime/5912.jpg,rime
dataset/fogsmog/4204.jpg,fogsmog
dataset/rime/5668.jpg,rime
dataset/hail/0238.jpg,hail
dataset/sandstorm/3563.jpg,sandstorm
dataset/hail/0239.jpg,hail
dataset/fogsmog/4606.jpg,fogsmog
dataset/frost/3662.jpg,frost
dataset/rime/5891.jpg,rime
dataset/fogsmog/4198.jpg,fogsmog
dataset/rainbow/0633.jpg,rainbow
dataset/rainbow/0592.jpg,rainbow
dataset/rime/4931.jpg,rime
dataset/sandstorm/3079.jpg,sandstorm
dataset/lightning/2099.jpg,lightning
dataset/frost/3750.jpg,frost
dataset/dew/2761.jpg,dew
dataset/frost/3829.jpg,frost
dataset/sandstorm/3584.jpg,sandstorm
dataset/fogsmog/4335.jpg,fogsmog
dataset/snow/1204.jpg,snow
dataset/rain/1787.jpg,rain
dataset/snow/1123.jpg,snow
dataset/lightning/1923.jpg,lightning
dataset/snow/1186.jpg,snow
dataset/fogsmog/4591.jpg,fogsmog
dataset/rime/5270.jpg,rime
dataset/dew/2807.jpg,dew
dataset/sandstorm/3414.jpg,sandstorm
dataset/rain/1612.jpg,rain
dataset/fogsmog/4835.jpg,fogsmog
dataset/rime/5552.jpg,rime
dataset/fogsmog/4082.jpg,fogsmog
dataset/hail/0567.jpg,hail
dataset/rime/5549.jpg,rime
dataset/sandstorm/3085.jpg,sandstorm
dataset/hail/0470.jpg,hail
dataset/dew/2615.jpg,dew
dataset/dew/2397.jpg,dew
dataset/glaze/6195.jpg,glaze
dataset/fogsmog/4769.jpg,fogsmog
dataset/sandstorm/3046.jpg,sandstorm
dataset/glaze/6704.jpg,glaze
dataset/rain/1330.jpg,rain
dataset/sandstorm/3168.jpg,sandstorm
dataset/hail/0545.jpg,hail
dataset/hail/0403.jpg,hail
dataset/glaze/6190.jpg,glaze
dataset/dew/2463.jpg,dew
dataset/sandstorm/3087.jpg,sandstorm
dataset/sandstorm/3347.jpg,sandstorm
dataset/fogsmog/4141.jpg,fogsmog
dataset/rime/5467.jpg,rime
dataset/sandstorm/3461.jpg,sandstorm
dataset/hail/0042.jpg,hail
dataset/snow/1365.jpg,snow
dataset/rime/5080.jpg,rime
dataset/fogsmog/4178.jpg,fogsmog
dataset/dew/2718.jpg,dew
dataset/lightning/2058.jpg,lightning
dataset/fogsmog/4902.jpg,fogsmog
dataset/frost/3610.jpg,frost
dataset/rime/5517.jpg,rime
dataset/rime/5489.jpg,rime
dataset/fogsmog/4877.jpg,fogsmog
dataset/rain/1306.jpg,rain
dataset/rime/5691.jpg,rime
dataset/snow/1222.jpg,snow
dataset/dew/2379.jpg,dew
dataset/rime/5672.jpg,rime
dataset/dew/2219.jpg,dew
dataset/fogsmog/4526.jpg,fogsmog
dataset/sandstorm/3591.jpg,sandstorm
dataset/hail/0503.jpg,hail
dataset/fogsmog/4479.jpg,fogsmog
dataset/sandstorm/3525.jpg,sandstorm
dataset/glaze/6515.jpg,glaze
dataset/dew/2833.jpg,dew
dataset/fogsmog/4344.jpg,fogsmog
dataset/dew/2754.jpg,dew
dataset/rime/5208.jpg,rime
dataset/rime/5909.jpg,rime
dataset/rime/6046.jpg,rime
dataset/rain/1559.jpg,rain
dataset/hail/0552.jpg,hail
dataset/fogsmog/4630.jpg,fogsmog
dataset/dew/2514.jpg,dew
dataset/snow/0856.jpg,snow
dataset/sandstorm/3511.jpg,sandstorm
dataset/glaze/6602.jpg,glaze
dataset/rain/1540.jpg,rain
dataset/fogsmog/4146.jpg,fogsmog
dataset/glaze/6284.jpg,glaze
dataset/rime/6080.jpg,rime
dataset/sandstorm/3204.jpg,sandstorm
dataset/hail/0171.jpg,hail
dataset/glaze/6565.jpg,glaze
dataset/rime/6048.jpg,rime
dataset/rime/5124.jpg,rime
dataset/lightning/2080.jpg,lightning
dataset/rain/1823.jpg,rain
dataset/frost/4042.jpg,frost
dataset/fogsmog/4649.jpg,fogsmog
dataset/fogsmog/4365.jpg,fogsmog
dataset/rime/5312.jpg,rime
dataset/rain/1675.jpg,rain
dataset/dew/2658.jpg,dew
dataset/sandstorm/3188.jpg,sandstorm
dataset/hail/0084.jpg,hail
dataset/rain/1529.jpg,rain
dataset/sandstorm/3206.jpg,sandstorm
dataset/glaze/6673.jpg,glaze
dataset/glaze/6178.jpg,glaze
dataset/fogsmog/4373.jpg,fogsmog
dataset/snow/1003.jpg,snow
dataset/snow/1142.jpg,snow
dataset/sandstorm/2956.jpg,sandstorm
dataset/rime/5189.jpg,rime
dataset/dew/2341.jpg,dew
dataset/rime/5749.jpg,rime
dataset/hail/0137.jpg,hail
dataset/sandstorm/3048.jpg,sandstorm
dataset/rime/5800.jpg,rime
dataset/rain/1669.jpg,rain
dataset/rime/5033.jpg,rime
dataset/rime/5454.jpg,rime
dataset/glaze/6527.jpg,glaze
dataset/hail/0025.jpg,hail
dataset/sandstorm/3402.jpg,sandstorm
dataset/rime/5331.jpg,rime
dataset/glaze/6452.jpg,glaze
dataset/rainbow/0726.jpg,rainbow
dataset/lightning/1946.jpg,lightning
dataset/rain/1745.jpg,rain
dataset/fogsmog/4120.jpg,fogsmog
dataset/glaze/6481.jpg,glaze
dataset/fogsmog/4313.jpg,fogsmog
dataset/snow/1052.jpg,snow
dataset/lightning/2085.jpg,lightning
dataset/sandstorm/3093.jpg,sandstorm
dataset/rime/5730.jpg,rime
dataset/rime/5795.jpg,rime
dataset/dew/2626.jpg,dew
dataset/glaze/6449.jpg,glaze
dataset/frost/4011.jpg,frost
dataset/hail/0217.jpg,hail
dataset/dew/2320.jpg,dew
dataset/hail/0357.jpg,hail
dataset/fogsmog/4915.jpg,fogsmog
dataset/glaze/6203.jpg,glaze
dataset/glaze/6277.jpg,glaze
dataset/hail/0274.jpg,hail
dataset/rime/5335.jpg,rime
dataset/sandstorm/2927.jpg,sandstorm
dataset/fogsmog/4586.jpg,fogsmog
dataset/fogsmog/4401.jpg,fogsmog
dataset/rain/137.jpg,rain
dataset/dew/2665.jpg,dew
dataset/rime/5363.jpg,rime
dataset/rain/105.jpg,rain
dataset/fogsmog/4533.jpg,fogsmog
dataset/dew/2559.jpg,dew
dataset/fogsmog/4242.jpg,fogsmog
dataset/glaze/6386.jpg,glaze
dataset/rime/5359.jpg,rime
dataset/snow/1438.jpg,snow
dataset/rime/5570.jpg,rime
dataset/rime/5076.jpg,rime
dataset/frost/3611.jpg,frost
dataset/rainbow/0811.jpg,rainbow
dataset/lightning/2079.jpg,lightning
dataset/glaze/6646.jpg,glaze
dataset/dew/2638.jpg,dew
dataset/dew/2444.jpg,dew
dataset/frost/3870.jpg,frost
dataset/fogsmog/4451.jpg,fogsmog
dataset/sandstorm/3480.jpg,sandstorm
dataset/glaze/6551.jpg,glaze
dataset/sandstorm/2965.jpg,sandstorm
dataset/rime/5756.jpg,rime
dataset/glaze/6291.jpg,glaze
dataset/fogsmog/4824.jpg,fogsmog
dataset/rain/1471.jpg,rain
dataset/frost/3872.jpg,frost
dataset/lightning/2038.jpg,lightning
dataset/fogsmog/4290.jpg,fogsmog
dataset/dew/2286.jpg,dew
dataset/frost/4024.jpg,frost
dataset/rime/4994.jpg,rime
dataset/hail/0235.jpg,hail
dataset/snow/0962.jpg,snow
dataset/rain/1813.jpg,rain
dataset/snow/0879.jpg,snow
dataset/rain/1594.jpg,rain
dataset/fogsmog/4686.jpg,fogsmog
dataset/dew/2516.jpg,dew
dataset/rime/5354.jpg,rime
dataset/glaze/6221.jpg,glaze
dataset/snow/1357.jpg,snow
dataset/lightning/2021.jpg,lightning
dataset/lightning/1865.jpg,lightning
dataset/snow/0922.jpg,snow
dataset/rime/5100.jpg,rime
dataset/dew/2795.jpg,dew
dataset/dew/2248.jpg,dew
dataset/sandstorm/3260.jpg,sandstorm
dataset/fogsmog/4702.jpg,fogsmog
dataset/snow/1245.jpg,snow
dataset/dew/2308.jpg,dew
dataset/fogsmog/4851.jpg,fogsmog
dataset/dew/2517.jpg,dew
dataset/frost/3699.jpg,frost
dataset/hail/0078.jpg,hail
dataset/fogsmog/4284.jpg,fogsmog
dataset/dew/2295.jpg,dew
dataset/rime/5206.jpg,rime
dataset/rime/5997.jpg,rime
dataset/fogsmog/4462.jpg,fogsmog
dataset/hail/0151.jpg,hail
dataset/frost/3605.jpg,frost
dataset/fogsmog/4609.jpg,fogsmog
dataset/rime/5106.jpg,rime
dataset/frost/3987.jpg,frost
dataset/frost/3976.jpg,frost
dataset/sandstorm/3008.jpg,sandstorm
dataset/hail/0064.jpg,hail
dataset/fogsmog/4676.jpg,fogsmog
dataset/snow/1108.jpg,snow
dataset/hail/0500.jpg,hail
dataset/dew/2618.jpg,dew
dataset/sandstorm/3001.jpg,sandstorm
dataset/rime/5655.jpg,rime
dataset/rain/1641.jpg,rain
dataset/snow/0884.jpg,snow
dataset/rainbow/0684.jpg,rainbow
dataset/dew/2592.jpg,dew
dataset/rime/5081.jpg,rime
dataset/glaze/6478.jpg,glaze
dataset/glaze/6098.jpg,glaze
dataset/rain/1509.jpg,rain
dataset/hail/0135.jpg,hail
dataset/glaze/6536.jpg,glaze
dataset/snow/1162.jpg,snow
dataset/hail/0117.jpg,hail
dataset/fogsmog/4295.jpg,fogsmog
dataset/frost/3770.jpg,frost
dataset/fogsmog/4192.jpg,fogsmog
dataset/rain/1719.jpg,rain
dataset/dew/2294.jpg,dew
dataset/dew/2208.jpg,dew
dataset/hail/0088.jpg,hail
dataset/glaze/6666.jpg,glaze
dataset/frost/3752.jpg,frost
dataset/frost/3927.jpg,frost
dataset/glaze/6679.jpg,glaze
dataset/rime/5694.jpg,rime
dataset/snow/1001.jpg,snow
dataset/dew/2374.jpg,dew
dataset/snow/1021.jpg,snow
dataset/snow/1084.jpg,snow
dataset/dew/2816.jpg,dew
dataset/fogsmog/4100.jpg,fogsmog
dataset/fogsmog/4134.jpg,fogsmog
dataset/rain/1779.jpg,rain
dataset/fogsmog/4580.jpg,fogsmog
dataset/sandstorm/3221.jpg,sandstorm
dataset/frost/3889.jpg,frost
dataset/rain/1257.jpg,rain
dataset/dew/2501.jpg,dew
dataset/frost/3960.jpg,frost
dataset/rime/5147.jpg,rime
dataset/sandstorm/3513.jpg,sandstorm
dataset/snow/1402.jpg,snow
dataset/sandstorm/3068.jpg,sandstorm
dataset/dew/2742.jpg,dew
dataset/rime/5508.jpg,rime
dataset/snow/1007.jpg,snow
dataset/sandstorm/3233.jpg,sandstorm
dataset/dew/2265.jpg,dew
dataset/glaze/6334.jpg,glaze
dataset/fogsmog/4477.jpg,fogsmog
dataset/dew/2319.jpg,dew
dataset/hail/0056.jpg,hail
dataset/snow/1131.jpg,snow
dataset/glaze/6403.jpg,glaze
dataset/frost/3840.jpg,frost
dataset/dew/2373.jpg,dew
dataset/dew/2388.jpg,dew
dataset/glaze/6341.jpg,glaze
dataset/rime/5437.jpg,rime
dataset/glaze/6696.jpg,glaze
dataset/rime/5589.jpg,rime
dataset/frost/3779.jpg,frost
dataset/fogsmog/4854.jpg,fogsmog
dataset/rainbow/0691.jpg,rainbow
dataset/rain/1570.jpg,rain
dataset/rime/5235.jpg,rime
dataset/hail/0301.jpg,hail
dataset/dew/2827.jpg,dew
dataset/hail/0319.jpg,hail
dataset/dew/2870.jpg,dew
dataset/rime/5470.jpg,rime
dataset/fogsmog/4334.jpg,fogsmog
dataset/fogsmog/4827.jpg,fogsmog
dataset/dew/2640.jpg,dew
dataset/hail/0498.jpg,hail
dataset/snow/0906.jpg,snow
dataset/glaze/6637.jpg,glaze
dataset/snow/1000.jpg,snow
dataset/rain/1493.jpg,rain
dataset/sandstorm/3369.jpg,sandstorm
dataset/frost/3833.jpg,frost
dataset/rime/4988.jpg,rime
dataset/fogsmog/4735.jpg,fogsmog
