filepath,label,split
dataset/rainbow/0673.jpg,rainbow,train
dataset/glaze/6504.jpg,glaze,train
dataset/fogsmog/4735.jpg,fogsmog,train
dataset/hail/0125.jpg,hail,train
dataset/snow/1421.jpg,snow,train
dataset/glaze/6456.jpg,glaze,train
dataset/frost/3811.jpg,frost,train
dataset/hail/0017.jpg,hail,train
dataset/hail/0077.jpg,hail,train
dataset/rime/5981.jpg,rime,train
dataset/snow/1369.jpg,snow,train
dataset/sandstorm/3142.jpg,sandstorm,train
dataset/sandstorm/3341.jpg,sandstorm,train
dataset/sandstorm/3237.jpg,sandstorm,train
dataset/fogsmog/4721.jpg,fogsmog,train
dataset/lightning/1871.jpg,lightning,train
dataset/frost/4004.jpg,frost,train
dataset/rime/4936.jpg,rime,train
dataset/frost/4064.jpg,frost,train
dataset/frost/3845.jpg,frost,train
dataset/rime/5223.jpg,rime,val
dataset/lightning/1831.jpg,lightning,val
dataset/sandstorm/3293.jpg,sandstorm,train
dataset/snow/1088.jpg,snow,train
dataset/rainbow/0798.jpg,rainbow,train
dataset/frost/3904.jpg,frost,test
dataset/rainbow/0776.jpg,rainbow,train
dataset/rime/5410.jpg,rime,train
dataset/rime/5833.jpg,rime,test
dataset/rime/5120.jpg,rime,test
dataset/fogsmog/4187.jpg,fogsmog,train
dataset/hail/0040.jpg,hail,train
dataset/rime/5963.jpg,rime,test
dataset/lightning/1930.jpg,lightning,train
dataset/frost/3607.jpg,frost,train
dataset/lightning/2100.jpg,lightning,train
dataset/rain/1598.jpg,rain,train
dataset/hail/0415.jpg,hail,train
dataset/glaze/6637.jpg,glaze,train
dataset/rime/5500.jpg,rime,train
dataset/sandstorm/3140.jpg,sandstorm,train
dataset/glaze/6658.jpg,glaze,train
dataset/fogsmog/4556.jpg,fogsmog,train
dataset/fogsmog/4469.jpg,fogsmog,train
dataset/glaze/6297.jpg,glaze,test
dataset/rain/1141.jpg,rain,train
dataset/rime/5831.jpg,rime,test
dataset/fogsmog/4194.jpg,fogsmog,val
dataset/fogsmog/4288.jpg,fogsmog,train
dataset/sandstorm/3137.jpg,sandstorm,train
dataset/sandstorm/3156.jpg,sandstorm,train
dataset/glaze/6529.jpg,glaze,train
dataset/rain/1536.jpg,rain,val
dataset/rime/5544.jpg,rime,train
dataset/fogsmog/4183.jpg,fogsmog,test
dataset/rime/4953.jpg,rime,test
dataset/fogsmog/4667.jpg,fogsmog,test
dataset/rain/1168.jpg,rain,train
dataset/rime/5191.jpg,rime,test
dataset/rime/5367.jpg,rime,train
dataset/sandstorm/3191.jpg,sandstorm,train
dataset/fogsmog/4322.jpg,fogsmog,train
dataset/dew/2215.jpg,dew,train
dataset/fogsmog/4574.jpg,fogsmog,test
dataset/lightning/1870.jpg,lightning,train
dataset/sandstorm/3219.jpg,sandstorm,train
dataset/snow/1309.jpg,snow,test
dataset/rime/5676.jpg,rime,test
dataset/sandstorm/3590.jpg,sandstorm,train
dataset/rime/5275.jpg,rime,test
dataset/sandstorm/3170.jpg,sandstorm,val
dataset/fogsmog/4122.jpg,fogsmog,train
dataset/dew/2876.jpg,dew,train
dataset/glaze/6359.jpg,glaze,test
dataset/sandstorm/2960.jpg,sandstorm,test
dataset/hail/0447.jpg,hail,train
dataset/rime/5036.jpg,rime,train
dataset/fogsmog/4127.jpg,fogsmog,train
dataset/hail/0568.jpg,hail,train
dataset/glaze/6424.jpg,glaze,train
dataset/glaze/6484.jpg,glaze,test
dataset/snow/1193.jpg,snow,test
dataset/snow/1378.jpg,snow,test
dataset/dew/2315.jpg,dew,train
dataset/rime/5029.jpg,rime,train
dataset/rime/5897.jpg,rime,train
dataset/sandstorm/3225.jpg,sandstorm,test
dataset/rime/5333.jpg,rime,train
dataset/rain/1664.jpg,rain,train
dataset/fogsmog/4445.jpg,fogsmog,train
dataset/dew/2691.jpg,dew,train
dataset/glaze/6577.jpg,glaze,test
dataset/glaze/6564.jpg,glaze,train
dataset/snow/0856.jpg,snow,train
dataset/rain/1728.jpg,rain,test
dataset/glaze/6281.jpg,glaze,train
dataset/rime/5982.jpg,rime,train
dataset/fogsmog/4133.jpg,fogsmog,train
dataset/rain/1715.jpg,rain,train
dataset/fogsmog/4652.jpg,fogsmog,test
dataset/rainbow/0643.jpg,rainbow,train
dataset/lightning/2154.jpg,lightning,val
dataset/dew/2377.jpg,dew,train
dataset/lightning/1852.jpg,lightning,train
dataset/dew/2632.jpg,dew,train
dataset/glaze/6363.jpg,glaze,train
dataset/rime/5000.jpg,rime,train
dataset/lightning/1961.jpg,lightning,train
dataset/dew/2822.jpg,dew,test
dataset/rime/5361.jpg,rime,val
dataset/hail/0254.jpg,hail,train
dataset/sandstorm/3143.jpg,sandstorm,train
dataset/dew/2890.jpg,dew,val
dataset/dew/2739.jpg,dew,train
dataset/dew/2705.jpg,dew,train
dataset/rain/1257.jpg,rain,test
dataset/rime/5152.jpg,rime,train
dataset/rainbow/0797.jpg,rainbow,test
dataset/rain/1267.jpg,rain,train
dataset/rime/5212.jpg,rime,train
dataset/dew/2864.jpg,dew,train
dataset/hail/0087.jpg,hail,val
dataset/fogsmog/4178.jpg,fogsmog,train
dataset/frost/3714.jpg,frost,train
dataset/lightning/1957.jpg,lightning,train
dataset/snow/1251.jpg,snow,train
dataset/lightning/2011.jpg,lightning,train
dataset/dew/2718.jpg,dew,test
dataset/snow/1052.jpg,snow,train
dataset/rain/1139.jpg,rain,test
dataset/lightning/2206.jpg,lightning,train
dataset/dew/2634.jpg,dew,test
dataset/dew/2612.jpg,dew,train
dataset/lightning/2140.jpg,lightning,val
dataset/snow/1146.jpg,snow,train
dataset/fogsmog/4098.jpg,fogsmog,train
dataset/rime/6068.jpg,rime,train
dataset/hail/0088.jpg,hail,train
dataset/snow/0956.jpg,snow,train
dataset/sandstorm/3282.jpg,sandstorm,train
dataset/rime/5867.jpg,rime,train
dataset/frost/3732.jpg,frost,train
dataset/sandstorm/3114.jpg,sandstorm,train
dataset/glaze/6376.jpg,glaze,val
dataset/fogsmog/4130.jpg,fogsmog,train
dataset/dew/2785.jpg,dew,train
dataset/lightning/1856.jpg,lightning,test
dataset/snow/0842.jpg,snow,train
dataset/snow/0876.jpg,snow,train
dataset/dew/2776.jpg,dew,train
dataset/hail/0448.jpg,hail,train
dataset/rain/1621.jpg,rain,train
dataset/rime/5440.jpg,rime,train
dataset/sandstorm/3003.jpg,sandstorm,train
dataset/lightning/2038.jpg,lightning,train
dataset/rainbow/0742.jpg,rainbow,train
dataset/fogsmog/4128.jpg,fogsmog,train
dataset/sandstorm/3546.jpg,sandstorm,train
dataset/rime/5154.jpg,rime,test
dataset/fogsmog/4630.jpg,fogsmog,train
dataset/sandstorm/3036.jpg,sandstorm,train
dataset/fogsmog/4434.jpg,fogsmog,test
dataset/rainbow/0636.jpg,rainbow,train
dataset/rime/5394.jpg,rime,train
dataset/rime/5632.jpg,rime,train
dataset/sandstorm/3250.jpg,sandstorm,test
dataset/lightning/1954.jpg,lightning,val
dataset/dew/2775.jpg,dew,train
dataset/hail/0239.jpg,hail,train
dataset/hail/0527.jpg,hail,train
dataset/rime/5620.jpg,rime,test
dataset/glaze/6380.jpg,glaze,train
dataset/fogsmog/4702.jpg,fogsmog,train
dataset/rime/5648.jpg,rime,train
dataset/dew/2697.jpg,dew,train
dataset/sandstorm/3300.jpg,sandstorm,train
dataset/rime/5478.jpg,rime,train
dataset/dew/2461.jpg,dew,train
dataset/rain/1815.jpg,rain,train
dataset/glaze/6453.jpg,glaze,train
dataset/sandstorm/3463.jpg,sandstorm,train
dataset/rain/1590.jpg,rain,train
dataset/dew/2813.jpg,dew,train
dataset/glaze/6528.jpg,glaze,train
dataset/fogsmog/4088.jpg,fogsmog,test
dataset/rainbow/0816.jpg,rainbow,val
dataset/rainbow/0684.jpg,rainbow,test
dataset/rime/5862.jpg,rime,train
dataset/rain/1593.jpg,rain,test
dataset/rime/4964.jpg,rime,train
dataset/glaze/6293.jpg,glaze,test
dataset/dew/2666.jpg,dew,train
dataset/dew/2453.jpg,dew,train
dataset/hail/0317.jpg,hail,test
dataset/rain/1413.jpg,rain,train
dataset/glaze/6695.jpg,glaze,val
dataset/hail/0244.jpg,hail,test
dataset/rime/5403.jpg,rime,val
dataset/rain/1516.jpg,rain,val
dataset/frost/3948.jpg,frost,train
dataset/fogsmog/4478.jpg,fogsmog,train
dataset/rainbow/0627.jpg,rainbow,train
dataset/rime/5042.jpg,rime,val
dataset/sandstorm/3505.jpg,sandstorm,train
dataset/rime/5692.jpg,rime,train
dataset/rime/6054.jpg,rime,train
dataset/dew/2584.jpg,dew,val
dataset/rime/5452.jpg,rime,test
dataset/fogsmog/4121.jpg,fogsmog,test
dataset/rime/5907.jpg,rime,test
dataset/rain/1707.jpg,rain,train
dataset/snow/1301.jpg,snow,train
dataset/rime/5993.jpg,rime,val
dataset/fogsmog/4391.jpg,fogsmog,train
dataset/hail/0292.jpg,hail,test
dataset/snow/0877.jpg,snow,train
dataset/rime/5775.jpg,rime,train
dataset/hail/0107.jpg,hail,test
dataset/hail/0573.jpg,hail,train
dataset/hail/0295.jpg,hail,test
dataset/sandstorm/3243.jpg,sandstorm,test
dataset/sandstorm/3172.jpg,sandstorm,train
dataset/rime/5002.jpg,rime,train
dataset/sandstorm/2951.jpg,sandstorm,test
dataset/frost/3936.jpg,frost,train
dataset/glaze/6635.jpg,glaze,train
dataset/dew/2337.jpg,dew,train
dataset/lightning/2095.jpg,lightning,train
dataset/snow/1200.jpg,snow,test
dataset/sandstorm/3260.jpg,sandstorm,train
dataset/snow/0991.jpg,snow,train
dataset/glaze/6226.jpg,glaze,test
dataset/rain/1571.jpg,rain,train
dataset/fogsmog/4644.jpg,fogsmog,train
dataset/snow/1417.jpg,snow,train
dataset/rime/5533.jpg,rime,train
dataset/dew/2498.jpg,dew,train
dataset/frost/3933.jpg,frost,train
dataset/fogsmog/4372.jpg,fogsmog,val
dataset/glaze/6492.jpg,glaze,train
dataset/frost/3710.jpg,frost,train
dataset/frost/3617.jpg,frost,train
dataset/fogsmog/4097.jpg,fogsmog,test
dataset/dew/2439.jpg,dew,train
dataset/fogsmog/4336.jpg,fogsmog,val
dataset/sandstorm/3504.jpg,sandstorm,val
dataset/dew/2622.jpg,dew,train
dataset/rime/5096.jpg,rime,test
dataset/glaze/6640.jpg,glaze,test
dataset/sandstorm/3031.jpg,sandstorm,train
dataset/sandstorm/3181.jpg,sandstorm,train
dataset/rain/1582.jpg,rain,train
dataset/hail/0267.jpg,hail,test
dataset/sandstorm/3432.jpg,sandstorm,train
dataset/snow/1134.jpg,snow,train
dataset/rain/1570.jpg,rain,train
dataset/snow/1345.jpg,snow,train
dataset/rime/5986.jpg,rime,train
dataset/hail/0359.jpg,hail,train
dataset/dew/2662.jpg,dew,train
dataset/snow/1244.jpg,snow,val
dataset/dew/2804.jpg,dew,train
dataset/hail/0199.jpg,hail,train
dataset/rime/5611.jpg,rime,train
dataset/dew/2744.jpg,dew,train
dataset/lightning/1903.jpg,lightning,train
dataset/dew/2895.jpg,dew,val
dataset/sandstorm/3018.jpg,sandstorm,test
dataset/rime/5100.jpg,rime,train
dataset/rime/5055.jpg,rime,train
dataset/rime/5139.jpg,rime,train
dataset/snow/1077.jpg,snow,test
dataset/fogsmog/4838.jpg,fogsmog,train
dataset/frost/4028.jpg,frost,train
dataset/rime/5454.jpg,rime,train
dataset/dew/2736.jpg,dew,train
dataset/rain/1533.jpg,rain,train
dataset/rainbow/0823.jpg,rainbow,train
dataset/hail/0319.jpg,hail,train
dataset/glaze/6726.jpg,glaze,train
dataset/dew/2745.jpg,dew,test
dataset/sandstorm/2933.jpg,sandstorm,train
dataset/rime/5730.jpg,rime,test
dataset/fogsmog/4554.jpg,fogsmog,train
dataset/hail/0232.jpg,hail,train
dataset/rime/6085.jpg,rime,train
dataset/glaze/6118.jpg,glaze,train
dataset/rain/1444.jpg,rain,test
dataset/hail/0561.jpg,hail,train
dataset/rainbow/0630.jpg,rainbow,train
dataset/sandstorm/3214.jpg,sandstorm,test
dataset/snow/0960.jpg,snow,val
dataset/dew/2297.jpg,dew,test
dataset/rainbow/0696.jpg,rainbow,train
dataset/frost/3837.jpg,frost,train
dataset/glaze/6353.jpg,glaze,train
dataset/hail/0229.jpg,hail,train
dataset/rain/1146.jpg,rain,test
dataset/lightning/2173.jpg,lightning,train
dataset/frost/3705.jpg,frost,test
dataset/fogsmog/4597.jpg,fogsmog,train
dataset/fogsmog/4855.jpg,fogsmog,train
dataset/frost/3807.jpg,frost,train
dataset/frost/3764.jpg,frost,train
dataset/rime/6009.jpg,rime,val
dataset/frost/3622.jpg,frost,test
dataset/rain/141.jpg,rain,train
dataset/frost/4020.jpg,frost,train
dataset/lightning/2018.jpg,lightning,train
dataset/rime/5144.jpg,rime,train
dataset/snow/1194.jpg,snow,train
dataset/rain/1108.jpg,rain,train
dataset/dew/2797.jpg,dew,train
dataset/frost/3770.jpg,frost,train
dataset/dew/2652.jpg,dew,train
dataset/rime/5301.jpg,rime,train
dataset/sandstorm/3473.jpg,sandstorm,train
dataset/rime/5458.jpg,rime,train
dataset/frost/3759.jpg,frost,test
dataset/lightning/1889.jpg,lightning,train
dataset/rime/5279.jpg,rime,train
dataset/lightning/1909.jpg,lightning,train
dataset/rain/1250.jpg,rain,train
dataset/snow/1236.jpg,snow,train
dataset/rain/107.jpg,rain,train
dataset/frost/3909.jpg,frost,train
dataset/frost/3649.jpg,frost,train
dataset/rime/4972.jpg,rime,train
dataset/fogsmog/4916.jpg,fogsmog,test
dataset/fogsmog/4845.jpg,fogsmog,train
dataset/rain/1740.jpg,rain,test
dataset/sandstorm/3073.jpg,sandstorm,train
dataset/sandstorm/3081.jpg,sandstorm,train
dataset/rime/5734.jpg,rime,train
dataset/hail/0220.jpg,hail,train
dataset/glaze/6358.jpg,glaze,train
dataset/hail/0117.jpg,hail,train
dataset/rime/5167.jpg,rime,train
dataset/glaze/6446.jpg,glaze,train
dataset/snow/1269.jpg,snow,train
dataset/rime/5806.jpg,rime,train
dataset/rain/1521.jpg,rain,train
dataset/dew/2839.jpg,dew,train
dataset/glaze/6120.jpg,glaze,train
dataset/snow/1135.jpg,snow,val
dataset/frost/3671.jpg,frost,train
dataset/dew/2837.jpg,dew,val
dataset/hail/0506.jpg,hail,train
dataset/rime/5913.jpg,rime,test
dataset/rime/5233.jpg,rime,train
dataset/frost/3971.jpg,frost,val
dataset/glaze/6653.jpg,glaze,train
dataset/sandstorm/3548.jpg,sandstorm,train
dataset/sandstorm/3267.jpg,sandstorm,train
dataset/snow/1373.jpg,snow,train
dataset/rime/4988.jpg,rime,test
dataset/snow/1409.jpg,snow,train
dataset/snow/1217.jpg,snow,test
dataset/glaze/6128.jpg,glaze,train
dataset/rime/5657.jpg,rime,train
dataset/rain/1619.jpg,rain,test
dataset/fogsmog/4568.jpg,fogsmog,train
dataset/sandstorm/2948.jpg,sandstorm,train
dataset/rime/5430.jpg,rime,train
dataset/fogsmog/4184.jpg,fogsmog,train
dataset/rainbow/0641.jpg,rainbow,train
dataset/snow/1075.jpg,snow,train
dataset/hail/0430.jpg,hail,train
dataset/sandstorm/3277.jpg,sandstorm,test
dataset/sandstorm/3272.jpg,sandstorm,train
dataset/sandstorm/3087.jpg,sandstorm,train
dataset/frost/3699.jpg,frost,val
dataset/rain/1490.jpg,rain,train
dataset/rain/1703.jpg,rain,train
dataset/fogsmog/4734.jpg,fogsmog,train
dataset/dew/2518.jpg,dew,train
dataset/snow/1209.jpg,snow,train
dataset/sandstorm/3381.jpg,sandstorm,train
dataset/sandstorm/3357.jpg,sandstorm,train
dataset/dew/2466.jpg,dew,test
dataset/rime/5425.jpg,rime,train
dataset/hail/0402.jpg,hail,train
dataset/glaze/6181.jpg,glaze,train
dataset/snow/1286.jpg,snow,val
dataset/sandstorm/3075.jpg,sandstorm,train
dataset/lightning/1917.jpg,lightning,train
dataset/fogsmog/4215.jpg,fogsmog,train
dataset/fogsmog/4458.jpg,fogsmog,train
dataset/fogsmog/4726.jpg,fogsmog,train
dataset/rime/5028.jpg,rime,val
dataset/snow/1022.jpg,snow,train
dataset/glaze/6180.jpg,glaze,train
dataset/lightning/1976.jpg,lightning,train
dataset/hail/0305.jpg,hail,train
dataset/lightning/1963.jpg,lightning,train
dataset/dew/2846.jpg,dew,test
dataset/snow/1162.jpg,snow,train
dataset/glaze/6241.jpg,glaze,train
dataset/lightning/1918.jpg,lightning,train
dataset/dew/2422.jpg,dew,train
dataset/fogsmog/4711.jpg,fogsmog,train
dataset/dew/2361.jpg,dew,train
dataset/rainbow/0815.jpg,rainbow,train
dataset/rime/5010.jpg,rime,val
dataset/lightning/1923.jpg,lightning,train
dataset/rime/5761.jpg,rime,train
dataset/fogsmog/4698.jpg,fogsmog,test
dataset/frost/3957.jpg,frost,train
dataset/rime/4976.jpg,rime,train
dataset/fogsmog/4140.jpg,fogsmog,val
dataset/sandstorm/3365.jpg,sandstorm,train
dataset/fogsmog/4751.jpg,fogsmog,train
dataset/fogsmog/4835.jpg,fogsmog,train
dataset/sandstorm/3595.jpg,sandstorm,test
dataset/glaze/6169.jpg,glaze,train
dataset/hail/0202.jpg,hail,train
dataset/fogsmog/4676.jpg,fogsmog,train
dataset/glaze/6517.jpg,glaze,val
dataset/fogsmog/4529.jpg,fogsmog,train
dataset/fogsmog/4439.jpg,fogsmog,train
dataset/fogsmog/4839.jpg,fogsmog,test
dataset/hail/0259.jpg,hail,test
dataset/fogsmog/4423.jpg,fogsmog,train
dataset/fogsmog/4525.jpg,fogsmog,train
dataset/rain/113.jpg,rain,val
dataset/sandstorm/3315.jpg,sandstorm,train
dataset/rain/119.jpg,rain,train
dataset/hail/0381.jpg,hail,train
dataset/fogsmog/4655.jpg,fogsmog,train
dataset/dew/2486.jpg,dew,train
dataset/dew/2819.jpg,dew,train
dataset/rime/5718.jpg,rime,train
dataset/fogsmog/4603.jpg,fogsmog,train
dataset/fogsmog/4101.jpg,fogsmog,val
dataset/hail/0369.jpg,hail,train
dataset/hail/0290.jpg,hail,train
dataset/sandstorm/3052.jpg,sandstorm,val
dataset/dew/2720.jpg,dew,train
dataset/hail/0303.jpg,hail,val
dataset/sandstorm/2921.jpg,sandstorm,train
dataset/hail/0511.jpg,hail,test
dataset/hail/0338.jpg,hail,test
dataset/sandstorm/3391.jpg,sandstorm,train
dataset/sandstorm/3305.jpg,sandstorm,test
dataset/dew/2741.jpg,dew,test
dataset/sandstorm/3503.jpg,sandstorm,val
dataset/hail/0451.jpg,hail,train
dataset/rime/5338.jpg,rime,train
dataset/snow/0971.jpg,snow,train
dataset/fogsmog/4742.jpg,fogsmog,train
dataset/hail/0306.jpg,hail,test
dataset/hail/0403.jpg,hail,train
dataset/hail/0103.jpg,hail,test
dataset/sandstorm/3531.jpg,sandstorm,test
dataset/rime/5966.jpg,rime,train
dataset/snow/0953.jpg,snow,train
dataset/dew/2292.jpg,dew,train
dataset/snow/0909.jpg,snow,test
dataset/glaze/6204.jpg,glaze,test
dataset/rime/5800.jpg,rime,val
dataset/sandstorm/2981.jpg,sandstorm,train
dataset/rime/5842.jpg,rime,train
dataset/fogsmog/4819.jpg,fogsmog,train
dataset/fogsmog/4759.jpg,fogsmog,train
dataset/glaze/6189.jpg,glaze,test
dataset/dew/2222.jpg,dew,train
dataset/sandstorm/2955.jpg,sandstorm,train
dataset/dew/2269.jpg,dew,train
dataset/snow/1126.jpg,snow,test
dataset/rime/6014.jpg,rime,train
dataset/rime/6063.jpg,rime,train
dataset/sandstorm/3254.jpg,sandstorm,train
dataset/rime/5653.jpg,rime,train
dataset/fogsmog/4621.jpg,fogsmog,train
dataset/rain/1797.jpg,rain,train
dataset/sandstorm/3001.jpg,sandstorm,val
dataset/lightning/1881.jpg,lightning,train
dataset/snow/1340.jpg,snow,train
dataset/rime/5840.jpg,rime,train
dataset/snow/1291.jpg,snow,test
dataset/fogsmog/4832.jpg,fogsmog,test
dataset/fogsmog/4524.jpg,fogsmog,test
dataset/rime/5474.jpg,rime,train
dataset/dew/2663.jpg,dew,test
dataset/rain/136.jpg,rain,train
dataset/fogsmog/4599.jpg,fogsmog,train
dataset/glaze/6459.jpg,glaze,train
dataset/hail/0014.jpg,hail,train
dataset/dew/2403.jpg,dew,train
dataset/dew/2665.jpg,dew,train
dataset/rain/1748.jpg,rain,test
dataset/snow/1436.jpg,snow,train
dataset/hail/0209.jpg,hail,val
dataset/rainbow/0676.jpg,rainbow,test
dataset/hail/0021.jpg,hail,val
dataset/rime/5026.jpg,rime,train
dataset/rime/5366.jpg,rime,train
dataset/frost/3720.jpg,frost,train
dataset/glaze/6616.jpg,glaze,train
dataset/fogsmog/4185.jpg,fogsmog,test
dataset/fogsmog/4220.jpg,fogsmog,train
dataset/frost/3757.jpg,frost,train
dataset/fogsmog/4881.jpg,fogsmog,train
dataset/dew/2751.jpg,dew,test
dataset/sandstorm/3042.jpg,sandstorm,train
dataset/snow/1202.jpg,snow,train
dataset/fogsmog/4590.jpg,fogsmog,train
dataset/sandstorm/3135.jpg,sandstorm,val
dataset/dew/2381.jpg,dew,val
dataset/fogsmog/4565.jpg,fogsmog,test
dataset/snow/1064.jpg,snow,val
dataset/hail/0157.jpg,hail,train
dataset/rainbow/0601.jpg,rainbow,train
dataset/rain/1556.jpg,rain,train
dataset/glaze/6221.jpg,glaze,train
dataset/sandstorm/3399.jpg,sandstorm,test
dataset/fogsmog/4453.jpg,fogsmog,train
dataset/lightning/1998.jpg,lightning,test
dataset/rime/5489.jpg,rime,train
dataset/lightning/1971.jpg,lightning,train
dataset/rime/6057.jpg,rime,train
dataset/rain/1538.jpg,rain,train
dataset/hail/0534.jpg,hail,train
dataset/glaze/6309.jpg,glaze,test
dataset/glaze/6368.jpg,glaze,train
dataset/frost/3889.jpg,frost,test
dataset/rime/5994.jpg,rime,train
dataset/rain/1741.jpg,rain,train
dataset/sandstorm/2965.jpg,sandstorm,test
dataset/rain/1504.jpg,rain,train
dataset/lightning/2040.jpg,lightning,train
dataset/fogsmog/4419.jpg,fogsmog,train
dataset/frost/3876.jpg,frost,test
dataset/fogsmog/4741.jpg,fogsmog,train
dataset/frost/3614.jpg,frost,val
dataset/dew/2309.jpg,dew,train
dataset/snow/1447.jpg,snow,test
dataset/lightning/2066.jpg,lightning,train
dataset/rain/1372.jpg,rain,train
dataset/snow/1017.jpg,snow,train
dataset/hail/0476.jpg,hail,train
dataset/sandstorm/3586.jpg,sandstorm,val
dataset/dew/2413.jpg,dew,train
dataset/rime/6011.jpg,rime,train
dataset/lightning/1936.jpg,lightning,train
dataset/sandstorm/3515.jpg,sandstorm,train
dataset/rain/1192.jpg,rain,train
dataset/frost/3911.jpg,frost,train
dataset/sandstorm/3591.jpg,sandstorm,train
dataset/sandstorm/3406.jpg,sandstorm,test
dataset/hail/0127.jpg,hail,train
dataset/fogsmog/4795.jpg,fogsmog,test
dataset/rime/5248.jpg,rime,test
dataset/rime/5551.jpg,rime,test
dataset/rain/1786.jpg,rain,test
dataset/rain/1683.jpg,rain,test
dataset/dew/2374.jpg,dew,train
dataset/dew/2678.jpg,dew,train
dataset/rime/5896.jpg,rime,train
dataset/fogsmog/4677.jpg,fogsmog,test
dataset/rainbow/0738.jpg,rainbow,train
dataset/rime/5169.jpg,rime,train
dataset/snow/0975.jpg,snow,train
dataset/lightning/2180.jpg,lightning,train
dataset/glaze/6592.jpg,glaze,train
dataset/rime/5749.jpg,rime,test
dataset/rime/5091.jpg,rime,train
dataset/hail/0086.jpg,hail,train
dataset/hail/0482.jpg,hail,train
dataset/rime/5284.jpg,rime,train
dataset/rime/5633.jpg,rime,train
dataset/dew/2494.jpg,dew,test
dataset/snow/1420.jpg,snow,train
dataset/fogsmog/4501.jpg,fogsmog,train
dataset/frost/3600.jpg,frost,train
dataset/dew/2479.jpg,dew,train
dataset/rime/5909.jpg,rime,train
dataset/rime/5893.jpg,rime,test
dataset/snow/0903.jpg,snow,test
dataset/rime/5528.jpg,rime,train
dataset/fogsmog/4825.jpg,fogsmog,test
dataset/rime/5178.jpg,rime,train
dataset/dew/2316.jpg,dew,train
dataset/rime/5171.jpg,rime,train
dataset/hail/0035.jpg,hail,train
dataset/lightning/2171.jpg,lightning,train
dataset/glaze/6178.jpg,glaze,val
dataset/lightning/1911.jpg,lightning,train
dataset/dew/2233.jpg,dew,train
dataset/fogsmog/4816.jpg,fogsmog,test
dataset/snow/1067.jpg,snow,test
dataset/dew/2873.jpg,dew,train
dataset/fogsmog/4864.jpg,fogsmog,train
dataset/glaze/6191.jpg,glaze,train
dataset/frost/3739.jpg,frost,train
dataset/sandstorm/3416.jpg,sandstorm,train
dataset/sandstorm/3533.jpg,sandstorm,train
dataset/dew/2723.jpg,dew,val
dataset/rime/5512.jpg,rime,test
dataset/dew/2519.jpg,dew,train
dataset/frost/3639.jpg,frost,train
dataset/dew/2209.jpg,dew,test
dataset/snow/0948.jpg,snow,test
dataset/fogsmog/4798.jpg,fogsmog,train
dataset/rain/1806.jpg,rain,train
dataset/hail/0513.jpg,hail,train
dataset/lightning/2122.jpg,lightning,train
dataset/hail/0212.jpg,hail,train
dataset/dew/2636.jpg,dew,train
dataset/dew/2803.jpg,dew,val
dataset/rain/1157.jpg,rain,test
dataset/hail/0449.jpg,hail,train
dataset/glaze/6147.jpg,glaze,train
dataset/snow/1333.jpg,snow,val
dataset/rime/6044.jpg,rime,val
dataset/rainbow/0657.jpg,rainbow,train
dataset/hail/0300.jpg,hail,train
dataset/hail/0129.jpg,hail,test
dataset/rime/5140.jpg,rime,train
dataset/rain/1763.jpg,rain,train
dataset/rime/5583.jpg,rime,train
dataset/frost/4026.jpg,frost,train
dataset/rime/5290.jpg,rime,train
dataset/frost/3651.jpg,frost,train
dataset/hail/0090.jpg,hail,test
dataset/frost/4007.jpg,frost,val
dataset/frost/3952.jpg,frost,train
dataset/frost/3769.jpg,frost,val
dataset/glaze/6265.jpg,glaze,test
dataset/sandstorm/3420.jpg,sandstorm,test
dataset/fogsmog/4886.jpg,fogsmog,test
dataset/rime/5788.jpg,rime,train
dataset/fogsmog/4491.jpg,fogsmog,test
dataset/dew/2845.jpg,dew,train
dataset/glaze/6230.jpg,glaze,train
dataset/hail/0547.jpg,hail,train
dataset/rain/1515.jpg,rain,test
dataset/fogsmog/4468.jpg,fogsmog,train
dataset/dew/2440.jpg,dew,train
dataset/glaze/6146.jpg,glaze,train
dataset/rain/1051.jpg,rain,train
dataset/dew/2251.jpg,dew,train
dataset/lightning/2063.jpg,lightning,train
dataset/sandstorm/3019.jpg,sandstorm,train
dataset/snow/0937.jpg,snow,test
dataset/rain/1642.jpg,rain,train
dataset/dew/2454.jpg,dew,train
dataset/glaze/6176.jpg,glaze,train
dataset/hail/0373.jpg,hail,train
dataset/rainbow/0592.jpg,rainbow,test
dataset/glaze/6373.jpg,glaze,train
dataset/hail/0413.jpg,hail,train
dataset/lightning/1925.jpg,lightning,train
dataset/dew/2437.jpg,dew,train
dataset/rain/1487.jpg,rain,test
dataset/snow/1253.jpg,snow,train
dataset/lightning/1842.jpg,lightning,train
dataset/snow/1199.jpg,snow,train
dataset/rime/5321.jpg,rime,train
dataset/hail/0261.jpg,hail,test
dataset/rain/1462.jpg,rain,train
dataset/hail/0421.jpg,hail,train
dataset/rain/1459.jpg,rain,train
dataset/lightning/2193.jpg,lightning,val
dataset/fogsmog/4406.jpg,fogsmog,test
dataset/rain/1306.jpg,rain,test
dataset/frost/3954.jpg,frost,train
dataset/glaze/6356.jpg,glaze,train
dataset/fogsmog/4370.jpg,fogsmog,train
dataset/rime/5360.jpg,rime,train
dataset/rime/5983.jpg,rime,val
dataset/rime/5700.jpg,rime,test
dataset/dew/2259.jpg,dew,train
